Cognate_ID,Acoma,AztecPochutla,AztecTetelcingo,AztecZacapoaxtla,Cahuilla,Chemehuevi,ClassicalAztec,Coahuilteco,Comanche,Comecrudo,Cora,Cotaname,Cupeno,Eudeve,Gabrielino,Guarijio,Hopi,Huichol,Karankawa,Kawaiisu,Kiowa,Kitanemuk,Luiseno,Mayo,Mono,NorthernPaiute,NorthernTepehuan,Opata,Pannamint,Papago,PimaDeOnavas,Pipil,ProtoKeresan,SanJuanPuebloTewa,SantaAna,SantaDomingo,Serrano,ShoshoniGosiute,SoutheasternTepehuan,SouthernPaiute,SouthernUte,Tarahumara,Tubar,Tubatulabel,Yaqui,Zuni
28_tree-6_28_tree,,kʷ a g u t,kʷ a b iː + t l,kʷ o w i + t,,,kʷ a w i + t l,,,,,,,,,,,,,,,,,,,,,,,,,kʷ a w i + t,,,,,,,,,,,,,,
29_bark-12_29_bark,,,,,,,,,,,,,,b e g u á/a t,,,,,,,,,,b e é/e w a,,,,b e u/w a t,,,,,,,,,,,,,,,,,b é/e a,
29_bark-1_29_bark,,,,,,,,,p o ʔ a,,,,,,,,,,,,,,,,w o ʔ a gː a p ɨ,p u ʔ a,,,p o ʔ a,,,,,,,,,p o ʔ a n,,,,,,,,
29_bark-2_29_bark,,,,,,a s i a + ʔ a,,,,,,,,,,,,,,a s i a v i,,,,,,,,,,,,,,,,,,,,a s i aː,s í/i ʔ aː + p i,,,,,
29_bark-3_29_bark,,,,,,,,,,,k ú/u ts a p e ʔ e,,,,a x ō/oː x o ts,,,,,,kʰ ɔ y,k o ts o,,,,,,,,,,,,t e o kʰ ó/o w a,,,q ò/o ts,,,,,,,,,
29_bark-40_29_bark,ʔ í/i + č̉/k á/a n á/a n í/i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ í/i č̉/k á/a n â/a n í/i,,ʔ í/i + č̉/k á/a n á/a n í/i,ʔ í/i + č̉/k a n a n i,,,,,,,,,,
29_bark-4_29_bark,,,,,t á/a tʃ a + l,,,,,,,,,,,,,,,,,,t á/a a tʃ i,,,,,,,,,,,,,,,,,,,,,,,
29_bark-5_29_bark,,,,,,,,,,,,,,,,,,,,,,,,,,,h i l i d a g a,,,ɨ l d a g,ɨ l i d a g,,,,,,,,,,,,,,,
29_bark-6_29_bark,,,y/j e w a y/j u + t l,eː w a + t,,,e ˀw aː + t l,,,,,,,,,,,,,,,,,,,,,,,,,j u w a y/j o,,,,,,,,,,,u + l a + p é/e t,,,
29_bark-7_29_bark,,,,,,,,,,,,,,,,k a h é/e,,,,,,,,,,,,,,,,,,,,,,,,,,k u h é/e,,,,
29_bark-8_29_bark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o p i t,,
2_many-1_2_many,,,,,,a p a ʔ a,,,,,,,,,,,,,,a w a,,,,,e w a,i w a,,,,,,,,,,,,,,a p ä/æ,a p á/a ˀn a + tː ɨ,,,,,
2_many-2_2_many,,,,,,,,,s oː + t ɨ,,,,,,,,,,,,,,,,,,,,s oː n + t ɨ n,,,,,,,,,s oː n + t ɨ n,,,,,,,,
2_many-4_2_many,,,,,,,,,,,,,,,a y/j o h i n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y/j oː w i,,
2_many-5_2_many,,,,,,,,,,,,,,,,w ei k á/a,,,,,,w y r,,,,,,,,,,,,,,,w ɨ r,,,,,w e k á/a,,,,
2_many-6_2_many,,,,,m é/e t e + n,,,,,,,,m ɨ tˀ i + ʃ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_many-7_2_many,,,m e y/j a k,m i a k,,,m i a + k,,,,m w i ʔ i,,,m úi/ui,,,,,,,,,,,,,m uy/ui,,,m u ʔ i,m u ʔ i,m i y/j a k,,,,,,,m ui ʔ,,,,m ui + á/a + r,,,
2_many-8_2_many,,,,,,,,,,,,,,,,,,,,,,,,h w e b é/e nː a,,,,,,,,m uː tʃ i,,,,,,,,,,,,,h ú/u e b é/e e n a,
30_leaf-1_30_leaf,,,,,,n a ŋ k a + p a,,,,,,,,,,,,,,n a g a + v ɨ,,,,,,n a kː a p ɨ,,,,,,,,,,,,,,m aː p ɨ n a ŋ k a + p ɨ,n ɨ kː á/a + ʔ a + p i,,,n a ŋ h a b ɨː + l,,
30_leaf-2_30_leaf,,,,,p á/a l a + t,,i s w a + t l,,,,,,p í̵/ɨ ts lˀ a,,,,,,,,,,p á/a v l a + ʃ,,,,,,,,,,,,,,,,,,,,,,,
30_leaf-3_30_leaf,,,,,,,,,,,ʃ a n w é/e i,,,s á/a g u a,,s a w á/a,,z a m á/a,,,,,,s á/a w a,,,j/dʒ a g a,s a u/w a t,,h aː h a g,h aː h a g,i s w a + t,,,,,,,j/dʒ a ʔ,,,s a w á/a,s a m o á/a + r,,s á/a w a,
30_leaf-40_30_leaf,m a s â/a + n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m á/a s â/a + n i,,m á/a s â/a + n i,m â/a + s a n i,,,,,,,,,,
30_leaf-4_30_leaf,,ʃ u t,ʃ iː b iː + t l,ʃ i w i + t,,,ʃ i w i + t l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30_leaf-9_30_leaf,,,,,,,,,,,,,,,,,,,,,,k a v a ts,,,,,,,,,,,,k aː,,,q à/a v,,,,,,,,,
31_root-1_31_root,,,,,,t ɨ t ɨ n a + p ɨ,,,t ɨ r a n a,,,,,,,,,,,t ɨ n,,,,,t ɨ t ɨ n a,t ɨ n a,,,t ɨ t ɨ n a,,,,,,,,,t ɨ t ɨ n a,,t ɨ n a,t ɨ n á/a a + p i,,,,,
31_root-2_31_root,,,n e l w a y/j u + t l,n aː l w a + t,,,t l a + n eː + l + w a + t l,,,,n á/a a n a ʔ a,,,n á/a v a,,n a w á/a,ŋ á/a ʔ a t,n a n á/a,,,,n g a k a w i,,n áː/aː w a,,,,n a w a,,,,i + n e n g w a h o,,,,,ŋ aː q a w,,,,,n a w á/a,n a m u s í/i + r,,n á/a w a,
31_root-3_31_root,,,,,,,,,,,,,,,w i w i n,,,,,,,,kʷ í/i i n a m u + ʃ,,,,,,,,,,,,,,,,,,,,,w iː ʃ i,,
31_root-40_31_root,w á/a + w ái/ai c̣/ʈʂ iː n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w á/a + w ái/ai ẓ/ʐ iː n i,,w á/a + w ái/ai ẓ/ʐ iː n i,w á/a + w á/a ẓ/ʐ iː n i,,,,,,,,,,
31_root-4_31_root,,,,,,,,,,,,,,,,,,,,,,,,,,,t a ts a,,,t a t k,t a t k a,,,,,,,,t a k,,,,,,,
31_root-6_31_root,,,,,p ú/u k u + ʔ u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p úú/uː,,,,,,,,,,,,
32_seed-1_32_seed,,,,,p ú/u tʃ + i l y,p u ʔ i + p i,,,,,,,p u ʃ,,p ū/uː c̣/ʈʂ i n,,p ó/o o s i,,,p u ʔ i + v i,,p u ts,p ú/u ʃ + l a,,p u s i,p ui,,v u ch/tʃ i t,,,,,,,,,p uː ts,,,p u ʔ iɨ,p ɨ ʔ í/i a + p i,,,p u n ʒ i + l,,
32_seed-2_32_seed,,,,,,,,,p e h e,,,,,,,,,,,,,,,,,,,,p e h e,,,,,,,,,p e h e,,,,,,,,
32_seed-3_32_seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k ai,k ai,,,,,,,,k ai ch/tʃ u k,,,,,,,
32_seed-40_32_seed,g á/a w̉/w i ts i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g á/a w ɪ c̠/ts ɪ,,g á/a w ɪ ts ɪ,g â/a + w ɪ ts ɪ,,,,,,,,,,
32_seed-41_32_seed,h ỉ/i + c̣/ʈʂ iː n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h í/i + ẓ/ʐ iː n i,,h í/i + ẓ/ʐ a n i,,,,,,,,,,,
32_seed-4_32_seed,,a tʃ,ʃ iː n ö/ø tʃ + t l i,ʃ i n aː č/tʃ,,,à/a tʃ + t l i,,,,a ts í/i,,,s u v á/a t z i,,p a h ts í/i,,h a ts í/i,,,,,,b á/a tʃ i a,,,,,,,,a y/j u h w a č/tʃ,,,,,,,,,,,w a ts i + r á/a + n,,b a tʃ í/i a,
32_seed-8_32_seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t á̧/ã,,,,,,,,t a l í/i,,,,
33_blood-1_33_blood,,,,,,p aɨ pː i,,,p ɨː p + p i n,,,,,,,,,,,p ɨː + p i,,,,,p aː,p ɨː pː i,,,p au p + p i n,,,,,,,,,p ɨː p + p i n,,p aɨ̈/aɨ,p á/a a + pː ɨ,,,,,
33_blood-3_33_blood,,,,,éw/eu + i l y,,,,,,,,í̵/ɨ w,,,,í̵/ɨ ŋ w a,,,,ǫ́ǫ́/õː + m,7/ʔ y ch/tʃ,ów/ou + l a,,,,,,,,,,,û/u n,,,ɨː c̣/ʈʂ + c̣/ʈʂ,,,,,,,,,
33_blood-40_33_blood,m̉/m á/a + c̉/ts i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m̉/m á/a ʔ a c̉/ts í/i,m̉/m á/a c̉/ts i,,,,,,,,,,
33_blood-4_33_blood,,,,,,,,,,,,,,,,,,,,,,,,,,,iː r ai,,,ɨː ʔ ɨ ḍ/ɖ,ɨː ʔ ɨ r,,,,,,,,ɨ ɨ r,,,,,,,
33_blood-5_33_blood,,,,,,,,,,,,,,e r á/a t,,e l á/a,,,,,,,,,,,,h e r â/a t,,,,,,,,,,,,,,l á/a,a r á/a + t,,,
33_blood-6_33_blood,,,,,,,,,,,,,,,,,,,,,,,,ó/o h b o,,,,,,,,,,,,,,,,,,,,,ó/o h b o,
33_blood-7_33_blood,,,,,,,,,,,ʃ úu/uː r e ʔ e,,,,,,,z u r í/i y/j a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33_blood-8_33_blood,,e s t,y/j e s + t l iː,e s + t i,,,e s + t l i,,,,,,,,,,,,,,,,,,,,,,,,,e h + t i,,,,,,,,,,,,,,
34_meat-10_34_meat,,,,,,,,,,,,,,,,,,,,,,7/ʔ a + t a p,,,,,,,,,,,,,,,,,,,,,,,,
34_meat-1_34_meat,,,,,,t u kː u a p i,,,t ɨ kː a pː ɨ h,,,,,,t ū/uː k i n,,,,,t u k u aː + v i,,,,,,t u kː u,t u ts u g u e,,t u kː u,tʃ uː k u g,,,,,,,,t u kː u,,t u kː u a,t u kː ú/u a + p i,,,t u g u w a,t é/e k u a,
34_meat-2_34_meat,,,,,w á/a ʔ i + ʃ,,,,,,w é/e ʔ i r a ʔ a,,w á/a ʔ i + ʃ,,,,,w ái/ai,,,,,w á/a a ʔ i + ʃ,,,,,,,,,,,,,,,,,,,,t i k o ñ/ɲ w á/a + t,,,
34_meat-3_34_meat,,,,,,,,,,,,,,s á/a t a,,s a ʔp á/a,,,,,,,,,,,,s á/a t a,,,,,,,,,,,,,,s a ʔp á/a,,,,
34_meat-40_34_meat,ʔ i ʃ â/a + n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ í/i ʃ â/a + n i,,ʔ í/i ʃ â/a + n i,ʔ î/i + ʃ a n i,,,,,,,,,,
34_meat-5_34_meat,,n e k e t,n a k a + t l,n a k a + t,,,n a k a + t l,,,,,,,,,,,,,,,,,,,,,,,,,n a k a + t,,,,,,,,,,,,,,
35_skin-13_35_skin,,,,,,,,,,,,,,,,,,,,,,,,,s i pː o ʔ i,,,,,,,,,,,,,,J/j o ʔ,,,,,,,
35_skin-1_35_skin,,,,,,,,,p o ʔ o a ʔ,,,,,,,,,,,,,,,,,,,,p o ʔ a,,,,,,,,,p o ʔ a nˀ,,,,,,p oː n + t,,
35_skin-2_35_skin,,,,,,a s i + p ɨ,,,,,,,,,,,,,,a s i a v i ʔ,,,,,,,,,,,,,,,,,,,,a s i aː ʔ,s í/i ʔ aː + p i,,,,,
35_skin-3_35_skin,,,,,,,,,,,,,,,a x ó/o x o c̣/ʈʂ,,,,,,kʰ ɔ e,k o ts o,,,,,,,,,,,,kʰ o w a,,,q ò/o ts,,,,,,k u ts í/i + t,,,
35_skin-40_35_skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p í/i s č̉/k á/a n a n i,,p í/i s č̉/k á/a n a n i,p í/i s č̉/k a n a n i,,,,,,,,,,
35_skin-4_35_skin,,,,,,,,,,,,,,,,,,,,,,,,,,,u l i d a g a,,,ɨ l d a g,ɨ l i d a g,,,,,,,,,,,,,,,
35_skin-6_35_skin,,,,,,,,,,,n a v í/i,,,,,w i ˀtʃ i,,n a w í/i,,,,,,,,,,,,,,,,,,,,,,,,w i tʃ í/i,,,,
35_skin-7_35_skin,,kʷ e t e ʃ t,kʷ iː t l a ʃ + t l i,kʷ e t a ʃ i o,,,k w e t l a ʃ t l i,,,,,,,b e g u á/a t,,,,,,,,,,b e é/e w a,,,,b e u/w a,,,,kʷ e t a s + t i,,,,,,,,,,,,,b é/e a,
36_bone-1_36_bone,,o t,m iː m iː t e + t l,oː m i + t,,o h o + p i,o m i + t l,,,,,,,h ó/o g u a,ʔ ē/eː ʔ i n,o ʔ á/a,öö/øː q a,u m é/e,,o h o + v ɨ,,7/ʔ o ts,,ó/o tː a,o h o,o h o,o ò/o,r a m ô/o h u d û/u r a,,oː ʔ o,oː ʔ o,u m i + t,,,,,òò/oː + ts,,a oː,o h o,o ó/o + p ɨ,o ˀtʃ í/i,o + l a,o + n,ó/o t a,
36_bone-2_36_bone,,,,,,,,,ts u h n i,,,,,,,,,,,,,,,,,,,,ts u h m i,,,,,,,,,ts u h n i,,,,,,,,
36_bone-3_36_bone,,,,,t é/e ʔ i + l y,,,,,,,,t í/i ʔ i + l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36_bone-40_36_bone,h â/a + s k a n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h à/a + s g iː n i,h ái/ai s g iː n i,,,,,,,,,,
37_greasefat-10_37_greasefat,,,,,,,,,,,,,,,,,,,,,kˀ ɔ̃ː g y/j a,,,,,,,,,,,,,k a̧a̧/ã,,,,,,,,,,,,
37_greasefat-1_37_greasefat,,,,,,j u h i,,,j u h u,,,,,,,,,,,j u h u + v ɨ,,,,,j u h u,j u h u,,,j u h u,,,,,,,,,j u h u,,y/j uː,y/j ɨú/ɨu + p i,,,,,
37_greasefat-2_37_greasefat,,,,,w í/i + l y,,,,,,,,w í/i + l y,,w i t ā/aː,w i ʔ í/i,w í/i h ɨ,w i y/j á/a,,,,w i p t,w í/i ʔ,,,,g ui,g ui d a,,g iː g i,g ui,,,,,,w i p + t,,g i o d a ʔ,,,w i ʔ í/i,,w i p + t,,
37_greasefat-40_37_greasefat,ʔ í/i ṣ/ʂ á/a t̉/tʲ i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ í/i ṣ/ʂ a ỉ/i ɪ,,ʔ í/i ṣ/ʂ a t̉/tʲ ɪ,ʔ î/i + ṣ/ʂ a t i,,,,,,,,,,
38_egg-1_38_egg,,,,,,n o pː a + p i,,,n o y/j o,,,,,,,,n ö/ø h ɨ,,,n o p a + v i,,,,,n o y/j o,n o h o,n o n o,,n o y/j o,n o n h a,n o nː o,,,,,,,n o y/j o,n a n oː,n oː ʔ,n a pː á/a a + p i,,,,,
38_egg-2_38_egg,,,,,,,,,,,,,p á/a ɲ i ʔ a + t,,,,,,,,,p a n o,p á/a a n i + l,,,,,,,,,,,,,,p a n,,,,,,,p o m p + t,,
38_egg-3_38_egg,,,,,,,,,,,,,,,,k a ˀw á/a,,,,,,,,k á/a bː a,,,,,,,,,,,,,,,,,,k a ˀw á/a,,,k á/a b a,
38_egg-40_38_egg,n̉/n â/a + w̉/w í/i + kʲ a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n̉/n á/a w i ʔ i kʲ ɑ̟,n̉/n â/a + w̉/w a kʲ ɑ̟,,,,,,,,,,
38_egg-4_38_egg,,,,,,,,,,,t á/a ʔ u,,,,,,,t a w á/a r i,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38_egg-5_38_egg,,,t u t o l t e + t l,p i o t e + t,,,t e + t l,,,,,,,,,,,,,,,,,,,,,,,,,t e s i s,,,,,,,,,,,n e + t e l ú/u + r,,,
38_egg-8_38_egg,,,,,,,,,,,,,,,x aː x e n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39_horn-1_39_horn,,,,,á/a w a + l,aː + pː ɨ,,,aː,,a w á/a h,,á/a wˀ a,,ʔ aː ʔ a n,a w á/a,áa/aː l a,a w a + t e,,aː + p ɨ,,7/ʔ a + ts,ʔ á/a a w,áː w a + m,a w a,aː,a g a,,a w a,a ʔ a g,aː g,,,,,,ʔ àà/aː ʔ,aː n,a a ʔ,a ä/æ,áa/aː + pː ɨ,a w á/a,h a m o á/a + t,aː w a + t,áa/aː w a,
39_horn-2_39_horn,,,,kʷ e t a ʃ a,,,kʷ aː + kʷ a w i + t l,,,,,,,,,,,,,,,,,,,,,,,,,kʷ a kʷ au,,,,,,,,,,,,,,
39_horn-40_39_horn,z á/a c̣/ʈʂ a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z á/a ẓ/ʐ ɑ̟,,z á/a c̣/ʈʂ ɑ̟,z â/a + ẓ/ʐ ɑ̟,,,,,,,,,,
3_one-1_3_one,,s e,s i e,s eː,s ú/u p l y/j e,s uː,s eː,,s ɨ mː ɨ,,s é/e i,,s ú/u l i + t,s ei,,,s ɨː k a,z e w í/i,,s u y/j u,,,s u p ú/u l,s e é/e n u,s ɨ m ɨ,s ɨ m ɨ,h u m a,s e,s ɨ w ɨ,h ɨ m a k o,,s e,,,,,,s ɨ mː ɨ,,ʃ uː,s úu/uː y/j i s,,h e m é/e,,s é/e n u,
3_one-2_3_one,,,,,,,,,,,,,,,,p i r é/e,,,,,,,,,,,,,,,,,,,,,,,,,,b i l é/e,,,,
3_one-40_3_one,ʔ í/i s k a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ í/i s g ɑ̟,,ʔ ï/ɨ s k ɑ̟,ʔ î/i + s k ɑ̟,,,,,,,,,,
3_one-4_3_one,,,,,,,,,,,,,,,,,,,,,,h a w k u p,,,,,,,,,,,,,,,h ou k p,,,,,,,,,
40_tail-1_40_tail,,,,,kʷ a s,kʷ a s i,,,kʷ a s i,,kʷ a s á/a,,q w a ʃ,b a s í/i t,,w a h s í/i,,kʷ a r í/i,,kʷ a s i,,kʷ a ts i t a ts,p í/i q w s i v,b w á/a s i a,q w a ts i,kʷ a sː i,b ai d i,,kʷ a s i,b a h i,b a h i,,,,,,w a ð,kʷ e s i,bʱ ai,kʷ a s i,kʷ a s í/i + ts i,w a s í/i,b a k u s í/i + r,w i ʃ iː,b w á/a s i a,
40_tail-2_40_tail,,,kʷ iː t l a p iː + l,kʷ i t a p iː + l,,,kʷ i t l a + p i l + l i,,,,,,,,,,,,,,,,,,,,,,,,,kʷ i t a + p i + l,,,,,,,,,,,,,,
41_feather-12_41_feather,,,t o h m iː + t l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i + u h m i + y/j u,,,,,,,,,,,,,,
41_feather-1_41_feather,,,,,,,,,,,,,,,,,,,,,,,,,q a s a,k a sː a,,,k a s a,,,,,,,,,,,,,,,,,
41_feather-2_41_feather,,,,,,w i s i a + p i,,,s i a,,,,,,,,,,,w i ʃ i ʔ aː + v i,,,,,,,,,,,,,,,,,,s i a + p i,,w ɨ s i a,,,,,,
41_feather-40_41_feather,h á/a + p i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h á/a + b í/i,,h á/a + b í/i,h á/a + b i,,,,,,,,,,
41_feather-4_41_feather,,,,,,,,,,,a n á/a,,,,,,,a n á/a,,,,,,,,,aː n e,,,a ʔ a n,a ʔ a n a g,,,,,,,,a n a ʔ,,,,,a ŋ aː,,
41_feather-5_41_feather,,,,,,,,,,,,,,,m ā/aː s a n,m a ˀs á/a,,,,,,m a h a ts,h u m s á/a t,m á/a s a,,,,,,,,,,,,,m a h aː + t,,,,,m a ˀs á/a,m a s á/a + t,,m á/a s a,
41_feather-6_41_feather,,,,,w í/i k i + l y,,,,,,,,w í/i k i + l y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41_feather-7_41_feather,,,,,,,,,,,,,,h ú/u n s a,,,,,,,,,,,,,,u s a t,,,,,,,,,,,,,,,,,,
41_feather-8_41_feather,,,,i h w i + t,,,i ˀw i + t l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42_hair-1_42_hair,,,,,,,,,,,,,,m o,,,,,,,,,,,w o ö/ø,,,m o,,m o ʔ o,m o ʔ o,,,,,,,,,,,,w o m ó/o + r,ts o m oː + l,,
42_hair-2_42_hair,,,,,,t o ts i + p ɨ ʔ a + p ɨ,,,,,k ɨ p w á/a,,,,p w a n,k u p á/a,,k ɨ p á/a,,ts o p i + v ɨ,,k o p o ts,,,,ts o pː ɨ h ɨ,ts u p e,,p a m p i pː ɨ h,,,,,pʰ ó/o,,,,,k u p,p ɨː aː,,g u p á/a,,,,
42_hair-3_42_hair,,,,,,,,,p a p i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p a n k a s ɨ,,,p á/a a k i + p i,,,,,
42_hair-40_42_hair,h á/a + ẓ/ʐ á/a n̉/n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h á/a + ẓ/ʐ ī̉/iː n ɪ,,h á/a + ẓ/ʐ á/a n ɪ,h á/a + ẓ/ʐ iː n i,,,,,,,,,,
42_hair-4_42_hair,,,,,y/j ú/u l u k a + l,,,,,,,,y/j u,,,,,,,,,,y/j úu/uː + l a,,,,,,,,,,,,,,,,,,,,,,,
42_hair-7_42_hair,,ȼ/tʃ o n,ts o n + t l iː,ts o nː + t i,,,ts o n + t l i,,,,,,,,,,,,,,,,,tʃ o ó/o n i + m,,,,,,,,ȼ/tʃ u n,,,,,,,,,,,,,tʃ ó/o n i,
42_hair-X_42_hair,,,,,,,,,,,,,,,,,,,,,,p o h o ts,,,,,,,,,,,,,,,,,,,,,,,,
43_head-10_43_head,,,,,,,,,,,,,,z o n í/i t,,,,,,,,,,,,,,n o + t z o n i + i z i,,,,,,,,,,,,,,,,,,
43_head-17_43_head,,kʷ ay/ai,kʷ ɔ,kʷ aːi,,,kʷ aːy/aːi t l,,,,,,,,,,,,,,,,,,,,,,,,,kʷ a,,,,,,,,,,,,,,
43_head-1_43_head,,,,,,,,,,,,,,,,,,,,,,,,,w o ö/ø,w o ö/ø,,,,,,,,,,,,,,,,,,,,
43_head-2_43_head,,,,,,,,,p a p i,,,,,,,,,,,,,,,,,,,,p a m p i n,,,,,,,,,p a m p i n,,,,,,,,
43_head-3_43_head,,,,,,t o ts i,,,,,,,,,,,,,,t o ts i + v i,,,,,,,,,,,,,,,,,,,,t o ts i,t ɨ ts í/i + p i,,,,,
43_head-40_43_head,g a + n á/a s k a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n á/a s g ái/ai,,g á/a n á/a s g ái/ai,n â/a + s g a n i,,,,,,,,,,
43_head-4_43_head,,,,,y/j ú/u l u k a + l,,,,,,,,y/j u,,,,,,,,,,y/j úu/uː + l a,,,,,,,,,,,,,,,,,,,,,,,
43_head-5_43_head,,,,,,,,,,,,,,,,,,,,,,,,k ó/o bː a,,,,,,,,,,,,,,,,,,,,,k ó/o b a,
43_head-6_43_head,,,,,,,,,,,m ú/u ʔ u,,,,,m o ʔ ó/o,,m u ʔ ú/u,,,,,,,,,m o,,,m o ʔ o,m o ʔ o,,,,,,,,m o ʔ,,,m o ʔ ó/o,,,,
43_head-7_43_head,,,ts o n + t e k o,ts oː n + t e ts oː n,,,ts o ts o n + t e + k o n,,,,,,,,,,,,,,,,,,,,,,,,,ts u n + t e + k u n,,,,,,,,,,,,,,
44_ear-1_44_ear,,n e k e s t,n a k a s,n a k a s,n á/a q + a l,n a ŋ k a,n a k aː s + t l i,,n a k i,,n a ʃ ái/ai,,n á/a qˀ a,n a k á/a t,n a n a x,n a ʰk á/a,n á/a q v ɨ,n a k á/a,,n a g a + v i v i,,,n á/a q + l a,n á/a kː a m,n a qː a,n a kː a,n áː/aː k a,n a ts a,n a ŋ k i,n aː k,n aː k,n a k a s,,,,,,n e n k i h,n a k,n a ŋ k a p a,n ɨ kː á/a + p ɨ,n a k á/a,n a k á/a + r,n a ŋ h a + l,n á/a k a,
44_ear-2_44_ear,,,,,,,,,,,,,,,,,,,,,,k a v a ts,,,,,,,,,,,,,,,q à/a v a + ts,,,,,,,,,
44_ear-3_44_ear,,,,,,,,,,,,,,,,,,,,,,,,,,,t u ts ai d a r a g a,,,,,,,oe y/j ay/ai,,,,,,,,,,,,
44_ear-40_44_ear,s̉/s ỉ/i + p e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s é/e ỷ/j ù/u + p e,s é/e ỷ/j u p e,,,,,,,,,,
45_eye-1_45_eye,,,ʃ t e l o l o,iː ʃ t oː l oː l o,p ú/u tʃ + i l y,p u ʔ i + p i,iː ʃ + t e l o l o + t l,,p ui,,h í̵/ɨ ʔ ɨ,,p u ʃ,v u s í/i t,,p u s í/i,p ó/o o s i,h ɨ z i,,p u ʔ i + v i,,,p ú/u ʃ + l a,p uú/uː s i m,p u s i,p ui,b uy/ui,b u s i,p ui h,w u h i,v u h i,i ʃ,,,,,,p ui h,b ui,p u ʔ i,p ɨ ʔ í/i + p ɨ,b u s í/i + l a,,p u n ʒ i + l,p úu/uː s i,
45_eye-2_45_eye,,,,,,,,,,,,,,,,,,,,,,u v a 7/ʔ,,,,,,,,,,,,,,,h u v aː + c̣/ʈʂ,,,,,,,,,
45_eye-3_45_eye,,,,,,,,,,,,,,,ts ò/o t r o n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45_eye-40_45_eye,h ú/u w a n ả/a + n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h ú/u w a n á/a ʔ a n i,,h ú/u w a n á/a ʔ a n i,,,,,,,,,,,
45_eye-41_45_eye,kʲ â/a + n á/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n á/a,,kʲ â/a + n a,kʲ â/a + n a,,,,,,,,,,
45_eye-4_45_eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t e l á/a + r,,,
45_eye-5_45_eye,,,,,,,,,,,,,,,,,,,,,t áá/aː,,,,,,,,,,,,,ts é/e e,,,,,,,,,,,,
46_nose-1_46_nose,,,,,m u + l,m u p i,,,m u v i,,,,m u,,m ö/ø p i n,,,,,m u v iː + t o ʔ o + v é/e b e,m ɔː kˀ ɔ n,,m úu/uː v i + l,,m u p i,m u p i,,,m u p i n,,,,,,,,,m u p i n,,m u p ï/ɨ,m o p ó/o tːˀ o + pː ɨ,,,m u p i + t,,
46_nose-2_46_nose,,y/j e k e t,y/j e k a + ts o + l,y/j e k a ts o + l,,,j a k a + t l,,,,,,,d a ts á/a t,,j a ʰk á/a,y/j á/a q a,,,,,,,y/j é/e kː a,,,d a k a,,,d aː k,d aː k,j a k a,,,,,,,d a k,,,a k á/a,,,y/j é/e k a,
46_nose-3_46_nose,,,,,,,,,,,ts ú/u ʔ u r i,,,,,,,ts ú/u r i,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46_nose-40_46_nose,w̉/w ỉ/i + ʃ + n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w̉/w í/i ʃ + n i,g á/a w̉/w i ʃ ɑ̟,,,,,,,,,,
