ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
NorthMarquesan-142_heavy-2,,NorthMarquesan,142_heavy,tono,tono,t o n o,,POLLEX,722,False,,
NorthMarquesan-141_wet-1,,NorthMarquesan,141_wet,áutau,áutau,ʔ a u t a u,,POLLEX,1345,False,,
NorthMarquesan-140_dry-1,,NorthMarquesan,140_dry,mo'o,mo'o,m o ʔ o,,POLLEX,296,False,,
NorthMarquesan-140_dry-2,,NorthMarquesan,140_dry,pakaka,pakaka,p a k a + k a,"Dur, coriace, non flexible (Dln)",POLLEX,240,False,,
NorthMarquesan-139_cold-1,,NorthMarquesan,139_cold,kamariri,kamariri,k a m a + r i r i,in 'Ua Pou ((metathesis?)),POLLEX,17,False,,
NorthMarquesan-139_cold-2,,NorthMarquesan,139_cold,anu,anu,a n u,"Froid, coup de sang, avoir froid (Dln)",POLLEX,1316,False,,
NorthMarquesan-139_cold-3,,NorthMarquesan,139_cold,makkarede,makarere,m a k a + r e r e,"Cold, or the cold (Crk)",POLLEX,17,False,,
NorthMarquesan-138_warm-1,,NorthMarquesan,138_warm,ha'amaahanahana,ha'amaahanahana,h a ʔ a + m aː + h a n a + h a n a,to warm,POLLEX,102,False,,
NorthMarquesan-137_toblow-1,,NorthMarquesan,137_toblow,puhi,puhi,p u h i,Souffler (Dln),POLLEX,1098,False,,
NorthMarquesan-136_wind-1,,NorthMarquesan,136_wind,metani,metani,m e t a n i,Wind,POLLEX,108,False,,
NorthMarquesan-135_lightning-1,,NorthMarquesan,135_lightning,uià,uià,u i ʔ a,"Eclair, eclairer (Dln)",POLLEX,523,False,,
NorthMarquesan-134_thunder-1,,NorthMarquesan,134_thunder,pha too tee,pha too tee,p h a + t oː + t eː,Thunder (Rbt),POLLEX,349,False,,
NorthMarquesan-133_rain-1,,NorthMarquesan,133_rain,ua,ua,u a,Pluie (Dln),POLLEX,59,False,,
NorthMarquesan-132_fog-1,,NorthMarquesan,132_fog,kohu,kohu,k o h u,"Cloud, fog",POLLEX,32,False,,
NorthMarquesan-131_cloud-1,,NorthMarquesan,131_cloud,ao (i),ao,a o,Nuage (Dln),POLLEX,239,False,,
NorthMarquesan-130_star-1,,NorthMarquesan,130_star,fettoe,fettoe,f e t o e,Star,POLLEX,68,False,,
NorthMarquesan-129_moon-1,,NorthMarquesan,129_moon,me'ama,me'ama,m e ʔ a m a,,POLLEX,761,False,,
NorthMarquesan-128_sky-1,,NorthMarquesan,128_sky,de ahgy,ʔaŋi,ʔ a ŋ i,Heaven or sky (Rbt),POLLEX,66,False,,
NorthMarquesan-127_woodsforest-1,,NorthMarquesan,127_woodsforest,vao,vao,v a o,Forest (I),POLLEX,360,False,,
NorthMarquesan-126_lake-1,,NorthMarquesan,126_lake,vai óto,vai óto,v a i + ʔ o t o,,POLLEX,1091,False,,
NorthMarquesan-125_salt-1,,NorthMarquesan,125_salt,pa'atai,pa'atai,p a ʔ a + t a i,(ripe saltwater?),POLLEX,540,False,,
NorthMarquesan-125_salt-2,,NorthMarquesan,125_salt,puhinaú,puhinaú,p u h i + n a ʔ u,,POLLEX,725,False,,
NorthMarquesan-125_salt-3,,NorthMarquesan,125_salt,kanatai,kanatai,k a n a + t a i,,POLLEX,540,False,,
NorthMarquesan-124_sea-1,,NorthMarquesan,124_sea,tai,tai,t a i,saltwater or the nearshore,POLLEX,63,False,,
NorthMarquesan-124_sea-2,,NorthMarquesan,124_sea,moana,moana,m o a n a,"deep ocean, La haute mer (Dln)",POLLEX,133,False,,
NorthMarquesan-123_toflow-1,,NorthMarquesan,123_toflow,tahe,tahe,t a h e,"Couler, ruisseler, se repandre (Dln)",POLLEX,145,False,,
NorthMarquesan-122_water-1,,NorthMarquesan,122_water,vai,vai,v a i,Water (I),POLLEX,536,False,,
NorthMarquesan-121_sand-1,,NorthMarquesan,121_sand,one,one,o n e,Sable,POLLEX,62,False,,
NorthMarquesan-120_stone-1,,NorthMarquesan,120_stone,ke'a,ke'a,k e ʔ a,(or ke'aa) = rock,POLLEX,775,False,,
NorthMarquesan-120_stone-2,,NorthMarquesan,120_stone,hatu-keàa,hatu-keàa,h a t u + k e ʔ a a,Boulder,POLLEX,70,False,,
NorthMarquesan-119_earthsoil-1,,NorthMarquesan,119_earthsoil,'epo,'epo,ʔ e p o,"Boue, fange, terre, poussiere (Dln)",POLLEX,192,False,,
NorthMarquesan-118_grass-1,,NorthMarquesan,118_grass,mutie,mutie,m u t i e,"Herbe, gazon, foin (Dln)",POLLEX,299,False,,
NorthMarquesan-117_fruit-1,,NorthMarquesan,117_fruit,hua,hua,h u a,To fruit,POLLEX,33,False,,
NorthMarquesan-116_flower-1,,NorthMarquesan,116_flower,pua,pua,p u a,Flower (I),POLLEX,31,False,,
NorthMarquesan-115_root-1,,NorthMarquesan,115_root,aka,aka,a k a,Racine (Dln),POLLEX,525,False,,
NorthMarquesan-114_leaf-1,,NorthMarquesan,114_leaf,àu,àu,ʔ a u,Leaf,POLLEX,42,False,,
NorthMarquesan-113_branch-1,,NorthMarquesan,113_branch,àà,àà,ʔ a + ʔ a,Petites branches (Dln),POLLEX,15,False,,
NorthMarquesan-112_rotten-1,,NorthMarquesan,112_rotten,pee,pee,p eː,rotten (Tahitian borrowing?,POLLEX,400,True,,
NorthMarquesan-112_rotten-2,,NorthMarquesan,112_rotten,paà,paà,p a ʔ a,Ripe (I),POLLEX,305,False,,
NorthMarquesan-111_fish-1,,NorthMarquesan,111_fish,ià,ià,i ʔ a,Fish (Mqs),POLLEX,30,False,,
NorthMarquesan-110_spider-1,,NorthMarquesan,110_spider,puna/vèevèe/,vèevèe,v e ʔ e + v e ʔ e,,POLLEX,67,False,,
NorthMarquesan-109_mosquito-1,,NorthMarquesan,109_mosquito,nono purutia,nono purutia,n o + n o + p u r u t i a,"(German nono) the sand fly purportedly introducted by a freighter unloading ballast with sand (and eggs) from PGN (then a German colony? or just ""German"" because of its ferociousness?)",POLLEX,48,False,,
NorthMarquesan-108_louse-1,,NorthMarquesan,108_louse,'utu,'utu,ʔ u t u,Louse,POLLEX,46,False,,
NorthMarquesan-108_louse-2,,NorthMarquesan,108_louse,kutu papa,kutu papa,k u t u + p a p a,Crab lice,POLLEX,46,False,,
NorthMarquesan-107_wormearthworm-1,,NorthMarquesan,107_wormearthworm,toke,toke,t o k e,Worm,POLLEX,1244,False,,
NorthMarquesan-106_snake-1,,NorthMarquesan,106_snake,puhi henua,puhi henua,p u h i + h e n u a,'land eel'-MW,POLLEX,726,False,,
NorthMarquesan-105_tail-1,,NorthMarquesan,105_tail,vèo,vèo,v e ʔ o,Queue d'un animal (Dln),POLLEX,137,False,,
NorthMarquesan-105_tail-2,,NorthMarquesan,105_tail,hiku,hiku,h i k u,"Tail, rear portion (of fish)",POLLEX,309,False,,
NorthMarquesan-104_fatgrease-1,,NorthMarquesan,104_fatgrease,kerehi,kerehi,k e r e h i,(Eng?),POLLEX,727,True,,
NorthMarquesan-104_fatgrease-2,,NorthMarquesan,104_fatgrease,hinu àma,hinu àma,h i n u + ʔ a m a,Huile noiratre qui decoule de lama (Dln),POLLEX,242,False,,
NorthMarquesan-103_meatflesh-1,,NorthMarquesan,103_meatflesh,kiko,kiko,k i k o,Flesh,POLLEX,126,False,,
NorthMarquesan-102_rat-1,,NorthMarquesan,102_rat,kumakuma,kumakuma,k u m a + k u m a,Rat (Dln),POLLEX,303,False,,
NorthMarquesan-102_rat-2,,NorthMarquesan,102_rat,kio'e,kio'e,k i o ʔ e,Rat,POLLEX,250,False,,
NorthMarquesan-101_tofly-1,,NorthMarquesan,101_tofly,ona,ona,o n a,insect?,POLLEX,728,False,,
NorthMarquesan-100_wing-1,,NorthMarquesan,100_wing,pekeu,pekeu,p e + k e u,,POLLEX,109,False,,
NorthMarquesan-99_feather-1,,NorthMarquesan,99_feather,huú manu,huú manu,h u ʔ u + m a n u,,POLLEX,28,False,,
NorthMarquesan-98_egg-1,,NorthMarquesan,98_egg,mama'i,mama'i,m a m a ʔ i,,POLLEX,1088,False,,
NorthMarquesan-97_bird-1,,NorthMarquesan,97_bird,manu,manu,m a n u,Bird,POLLEX,14,False,,
NorthMarquesan-96_dog-1,,NorthMarquesan,96_dog,nuhe,nuhe,n u h e,"Southern MRQ, problematic?",POLLEX,729,False,,
NorthMarquesan-96_dog-2,,NorthMarquesan,96_dog,ku'i,ku'i,k u ʔ i,Probable arch. form - as dogs were lost in the Marquesas by the time the Europeans arrived.,POLLEX,1213,False,,
NorthMarquesan-95_tofall-1,,NorthMarquesan,95_tofall,huu te henua,huu te henua,h uː + t e + h e n u a,to fall in the sense of an avalanche or rock slide,POLLEX,730,False,,
NorthMarquesan-95_tofall-2,,NorthMarquesan,95_tofall,vi'i,vi'i,v i ʔ i,"to fall (in the sense of becoming unbalanced, slipping)",POLLEX,1365,False,,
NorthMarquesan-95_tofall-3,,NorthMarquesan,95_tofall,topa,topa,t o p a,,POLLEX,312,False,,
NorthMarquesan-95_tofall-4,,NorthMarquesan,95_tofall,hina,hina,h i n a,,POLLEX,882,False,,
NorthMarquesan-95_tofall-5,,NorthMarquesan,95_tofall,moku'u,moku'u,m o k u ʔ u,,POLLEX,204,False,,
NorthMarquesan-95_tofall-6,,NorthMarquesan,95_tofall,mekèe,mekèe,m e k e ʔ e,,POLLEX,144,False,,
NorthMarquesan-94_tothrow-1,,NorthMarquesan,94_tothrow,tio'a,tio'a,t i o ʔ a,to throw,POLLEX,156,False,,
NorthMarquesan-94_tothrow-2,,NorthMarquesan,94_tothrow,tiì,tiì,t i ʔ i,Throw,POLLEX,1417,False,,
NorthMarquesan-93_topoundbeat-1,,NorthMarquesan,93_topoundbeat,tuì,tuì,t u ʔ i,"Battre, ecrasser, piler (Dln)",POLLEX,532,False,,
NorthMarquesan-92_toopenuncover-1,,NorthMarquesan,92_toopenuncover,pe'ua,pe'ua,p e ʔ u a,to open,POLLEX,758,False,,
NorthMarquesan-92_toopenuncover-2,,NorthMarquesan,92_toopenuncover,pepeu,pepeu,p e + p e u,,POLLEX,754,False,,
NorthMarquesan-91_tobuy-1,,NorthMarquesan,91_tobuy,ho'o,ho'o,h o ʔ o,"Echanger, acheter, payer, vendre (Dln)",POLLEX,1228,False,,
NorthMarquesan-90_todig-1,,NorthMarquesan,90_todig,keì (i),keì,k e ʔ i,Dig,POLLEX,85,False,,
NorthMarquesan-89_tohold-1,,NorthMarquesan,89_tohold,mau,mau,m a u,,POLLEX,1012,False,,
NorthMarquesan-89_tohold-2,,NorthMarquesan,89_tohold,ííma,ííma,ʔ i + ʔ i m a,,POLLEX,731,False,,
NorthMarquesan-88_tosqueeze-1,,NorthMarquesan,88_tosqueeze,'omi,'omi,ʔ o m i,"Squeeze, press upon",POLLEX,152,False,,
NorthMarquesan-88_tosqueeze-2,,NorthMarquesan,88_tosqueeze,koko,koko,k o + k o,"Squeeze, press",POLLEX,1413,False,,
NorthMarquesan-88_tosqueeze-3,,NorthMarquesan,88_tosqueeze,hota,hota,h o t a,Clarifier le kava,POLLEX,1337,False,,
NorthMarquesan-87_toswell-1,,NorthMarquesan,87_toswell,huhu'a,huhu'a,h u + h u ʔ a,Swollen,POLLEX,155,False,,
NorthMarquesan-87_toswell-2,,NorthMarquesan,87_toswell,hete,hete,h e t e,"Gonfle, fermente, engle (Dln)",POLLEX,968,False,,
NorthMarquesan-86_togrow-1,,NorthMarquesan,86_togrow,tupu,tupu,t u p u,"Pousser, croitre, germer",POLLEX,89,False,,
NorthMarquesan-85_tochoose-1,,NorthMarquesan,85_tochoose,vae,vae,v a e,,POLLEX,141,False,,
NorthMarquesan-84_toplant-1,,NorthMarquesan,84_toplant,nanu,nanu,n a n u,,POLLEX,531,False,,
NorthMarquesan-83_towork-1,,NorthMarquesan,83_towork,hana,hana,h a n a,"Action, acte, travailler, oeuvre (Dln)",POLLEX,158,False,,
NorthMarquesan-82_dullblunt-1,,NorthMarquesan,82_dullblunt,puriki,puriki,p u + r i k i,"dull in modern NH, most likely derived from the word for donkey (after French burique), and hence metaphorically stupid, dull",POLLEX,454,False,,
NorthMarquesan-82_dullblunt-2,,NorthMarquesan,82_dullblunt,tumué,tumué,t u m u ʔ e,,POLLEX,120,False,,
NorthMarquesan-81_sharp-1,,NorthMarquesan,81_sharp,koi,koi,k o i,"Sharp, Sharp",POLLEX,348,False,,
NorthMarquesan-80_tosplit-1,,NorthMarquesan,80_tosplit,koava,koava,k o a v a,,POLLEX,732,False,,
NorthMarquesan-79_stickwood-1,,NorthMarquesan,79_stickwood,àkau,àkau,ʔ a + k a u,Bois (Dln),POLLEX,69,False,,
NorthMarquesan-78_tocuthack-1,,NorthMarquesan,78_tocuthack,taài,taài,t a ʔ a i,"Tailler, ciseler, travailler le bois ou la pierre (Dln)",POLLEX,83,False,,
NorthMarquesan-78_tocuthack-2,,NorthMarquesan,78_tocuthack,kokoti,kokoti,k o + k o t i,"Cut, clip",POLLEX,1406,False,,
NorthMarquesan-78_tocuthack-3,,NorthMarquesan,78_tocuthack,'ihi,'ihi,ʔ i h i,to peel / Peler (Dln),POLLEX,143,False,,
NorthMarquesan-77_toscratch-1,,NorthMarquesan,77_toscratch,tuveé,tuveé,t u v e ʔ e,,POLLEX,714,False,,
NorthMarquesan-76_tolivebealive-1,,NorthMarquesan,76_tolivebealive,pohué,pohué,p o h u ʔ e,,POLLEX,753,False,,
NorthMarquesan-75_todiebedead-1,,NorthMarquesan,75_todiebedead,kèo,kèo,k e ʔ o,"Die (of a person), go out (of a light) (Dln)",POLLEX,733,False,,
NorthMarquesan-75_todiebedead-2,,NorthMarquesan,75_todiebedead,mate,mate,m a t e,"Mort, la mort, mourir, souffrir, malade, malaise, maladie, mal (Dln)",POLLEX,84,False,,
NorthMarquesan-74_tokill-1,,NorthMarquesan,74_tokill,pehi,pehi,p e h i,,POLLEX,1348,False,,
NorthMarquesan-74_tokill-2,,NorthMarquesan,74_tokill,kukumi,kukumi,k u + k u m i,,POLLEX,649,False,,
NorthMarquesan-74_tokill-3,,NorthMarquesan,74_tokill,haámate,haámate,h a ʔ a + m a t e,,POLLEX,530,False,,
NorthMarquesan-73_tosteal-1,,NorthMarquesan,73_tosteal,kamo,kamo,k a m o,"Voler, voleur (Dln)",POLLEX,1107,False,,
NorthMarquesan-73_tosteal-2,,NorthMarquesan,73_tosteal,kai hue,kai hue,k a i + h u e,(Mot etranger) voleur (Dln),POLLEX,967,False,,
NorthMarquesan-72_tohit-1,,NorthMarquesan,72_tohit,ta,ta,t a,"""to strike"" (perhaps taa)",POLLEX,146,False,,
NorthMarquesan-72_tohit-2,,NorthMarquesan,72_tohit,pehi,pehi,p e h i,hit generally,POLLEX,734,False,,
NorthMarquesan-72_tohit-3,,NorthMarquesan,72_tohit,tuì,tuì,t u ʔ i,"Battre, ecrasser, piler (Dln)",POLLEX,1332,False,,
NorthMarquesan-72_tohit-4,,NorthMarquesan,72_tohit,patu,patu,p a t u,"Strike (in flaying skin or bark), strike, nudge with elbow (I)",POLLEX,1232,False,,
NorthMarquesan-71_tostabpierce-1,,NorthMarquesan,71_tostabpierce,huki,huki,h u k i,Morceau de bois pointu pour percer les poulpes (Dln),POLLEX,98,False,,
NorthMarquesan-70_toshoot-1,,NorthMarquesan,70_toshoot,puhi,puhi,p u h i,to shoot(also NH word for firearm and to blow [breath out]),POLLEX,431,False,,
NorthMarquesan-70_toshoot-2,,NorthMarquesan,70_toshoot,toi,toi,t o i,,POLLEX,735,False,,
NorthMarquesan-69_tohunt-1,,NorthMarquesan,69_tohunt,tatai,tatai,t a t a i,,POLLEX,736,False,,
NorthMarquesan-68_needle-1,,NorthMarquesan,68_needle,rira,rira,r i r a,,POLLEX,399,True,,
NorthMarquesan-67_tosew-1,,NorthMarquesan,67_tosew,tui,tui,t u i,"Coudre, percer, enfiler (Dln)",POLLEX,316,False,,
NorthMarquesan-66_totieupfasten-1,,NorthMarquesan,66_totieupfasten,nani,nani,n a n i,"Tie, fasten",POLLEX,319,False,,
NorthMarquesan-66_totieupfasten-2,,NorthMarquesan,66_totieupfasten,hitiki,hitiki,h i t i k i,"Lier, attacher, nouer (Dln)",POLLEX,265,False,,
NorthMarquesan-65_rope-1,,NorthMarquesan,65_rope,touà,touà,t o u ʔ a,"Corde, grosse corde (Dln)",POLLEX,1396,False,,
NorthMarquesan-64_tosay-1,,NorthMarquesan,64_tosay,tekao,tekao,t e k a o,,POLLEX,739,False,,
NorthMarquesan-64_tosay-2,,NorthMarquesan,64_tosay,peáu,peáu,p e ʔ a u,,POLLEX,261,False,,
NorthMarquesan-63_name-1,,NorthMarquesan,63_name,ikoa,ikoa,i k o a,Name,POLLEX,1096,False,,
NorthMarquesan-62_thatchroof-1,,NorthMarquesan,62_thatchroof,hatu,hatu,h a t u,"Pieces of thatch are called hatu, but the only reference I've heard for this is in relation to the hame of (F)Hatu 'Iva (the southernmost MRQ island). Thatch is extremely rare on NH today.",POLLEX,72,False,,
NorthMarquesan-61_house-1,,NorthMarquesan,61_house,fa'e,fa'e,f a ʔ e,House,POLLEX,342,False,,
NorthMarquesan-61_house-2,,NorthMarquesan,61_house,aika,aika,a i k a,"Terre, propriete, domicile, richesses, manoir, foyer domestique",POLLEX,1089,False,,
NorthMarquesan-60_father-1,,NorthMarquesan,60_father,motua,motua,m o t u a,,POLLEX,27,False,,
NorthMarquesan-59_mother-1,,NorthMarquesan,59_mother,kui,kui,k u i,,POLLEX,375,False,,
NorthMarquesan-58_wife-1,,NorthMarquesan,58_wife,vehine,vehine,v e + h i n e,,POLLEX,971,False,,
NorthMarquesan-57_husband-1,,NorthMarquesan,57_husband,hahana,hahana,h a h a n a,The male of mankind and of all birds. A husband (Crk),POLLEX,328,False,,
NorthMarquesan-56_child-1,,NorthMarquesan,56_child,tama,tama,t a m a,,POLLEX,1086,False,,
NorthMarquesan-55_womanfemale-1,,NorthMarquesan,55_womanfemale,-hine,-hine,h i n e,Female (I don't understand why this is treated as a suffix - MW),POLLEX,110,False,,
NorthMarquesan-55_womanfemale-2,,NorthMarquesan,55_womanfemale,vehine,vehine,v e + h i n e,Woman (Dln),POLLEX,110,False,,
NorthMarquesan-54_manmale-1,,NorthMarquesan,54_manmale,toa,toa,t o a,male (of animals),POLLEX,1465,False,,
NorthMarquesan-54_manmale-2,,NorthMarquesan,54_manmale,heko,heko,h e k o,male,POLLEX,451,False,,
NorthMarquesan-54_manmale-3,,NorthMarquesan,54_manmale,tane,tane,t a n e,Fortement (Dln),POLLEX,47,False,,
NorthMarquesan-54_manmale-4,,NorthMarquesan,54_manmale,tama 'oa,tama 'oa,t a m a + ʔ o a,male child,POLLEX,125,False,,
NorthMarquesan-53_personhumanbeing-1,,NorthMarquesan,53_personhumanbeing,kenana,kenana,k e n a n a,"Homme, en general (Dln)",POLLEX,58,False,,
NorthMarquesan-53_personhumanbeing-2,,NorthMarquesan,53_personhumanbeing,'enata,'enata,ʔ e n a t a,"Homme, en general (Dln)",POLLEX,58,False,,
NorthMarquesan-52_tostand-1,,NorthMarquesan,52_tostand,tuu,tuu,t uː,"Etre debout, se tenir debout, droit (Dln)",POLLEX,533,False,,
NorthMarquesan-51_tosit-1,,NorthMarquesan,51_tosit,noho,noho,n o h o,"Sit, dwell, stay",POLLEX,404,False,,
NorthMarquesan-50_todream-1,,NorthMarquesan,50_todream,moemoea,moemoea,m o e + m o e + a,,POLLEX,1230,False,,
NorthMarquesan-49_toliedown-1,,NorthMarquesan,49_toliedown,moe,moe,m o e,Lie down,POLLEX,1105,False,,
NorthMarquesan-48_tosleep-1,,NorthMarquesan,48_tosleep,hiamoe,hiamoe,h i a + m o e,,POLLEX,150,False,,
NorthMarquesan-47_toyawn-1,,NorthMarquesan,47_toyawn,mama,mama,m a + m a,Ouvrir la bouche (Dln),POLLEX,479,False,,
NorthMarquesan-46_tosee-1,,NorthMarquesan,46_tosee,íte,íte,ʔ i t e,,POLLEX,95,False,,
NorthMarquesan-45_eye-1,,NorthMarquesan,45_eye,mata,mata,m a t a,"Eye,face",POLLEX,24,False,,
NorthMarquesan-45_eye-2,,NorthMarquesan,45_eye,korohi,korohi,k o r o h i,Eye,POLLEX,808,False,,
NorthMarquesan-44_tohear-1,,NorthMarquesan,44_tohear,'ono,'ono,ʔ o n o,"To hear, news (mqs)",POLLEX,90,False,,
NorthMarquesan-43_ear-1,,NorthMarquesan,43_ear,pua/ìna/,pua,p u a,,POLLEX,475,False,,
NorthMarquesan-42_tosuck-1,,NorthMarquesan,42_tosuck,omo,omo,o m o,Suck,POLLEX,1238,False,,
NorthMarquesan-41_tobite-1,,NorthMarquesan,41_tobite,nahu,nahu,n a h u,Mordre (Dln),POLLEX,1225,False,,
NorthMarquesan-40_todrink-1,,NorthMarquesan,40_todrink,inu,inu,i n u,To drink,POLLEX,86,False,,
NorthMarquesan-39_tocook-1,,NorthMarquesan,39_tocook,nunu,nunu,n u n u,cook in general e.g. nunu te kaikai = cook the food,POLLEX,1404,False,,
NorthMarquesan-39_tocook-2,,NorthMarquesan,39_tocook,tao,tao,t a o,=baked (either in an umu or a modern oven).,POLLEX,142,False,,
NorthMarquesan-37_toeat-1,,NorthMarquesan,37_toeat,'ai,'ai,ʔ a i,Food,POLLEX,87,False,,
NorthMarquesan-36_tospit-1,,NorthMarquesan,36_tospit,tufa,tufa,t u f a,,POLLEX,478,False,,
NorthMarquesan-35_tovomit-1,,NorthMarquesan,35_tovomit,'ua,'ua,ʔ u a,Vomit,POLLEX,1340,False,,
NorthMarquesan-34_tocry-1,,NorthMarquesan,34_tocry,ue,ue,u e,,POLLEX,776,False,,
NorthMarquesan-34_tocry-2,,NorthMarquesan,34_tocry,tani,tani,t a n i,"Son, sonner, chanter (Dln)",POLLEX,82,False,,
NorthMarquesan-33_tolaugh-1,,NorthMarquesan,33_tolaugh,àta,àta,ʔ a t a,Laugh,POLLEX,1234,False,,
NorthMarquesan-32_tongue-1,,NorthMarquesan,32_tongue,a'èo,a'èo,a ʔ e ʔ o,Tongue,POLLEX,386,False,,
NorthMarquesan-31_tooth-1,,NorthMarquesan,31_tooth,niho,niho,n i h o,Dent (Dln),POLLEX,101,False,,
NorthMarquesan-30_mouth-1,,NorthMarquesan,30_mouth,nutu,nutu,n u t u,"Snout, head of animal",POLLEX,524,False,,
NorthMarquesan-30_mouth-2,,NorthMarquesan,30_mouth,fafa,fafa,f a f a,Mouth (Crk) B. [<],POLLEX,50,True,,
NorthMarquesan-29_tosniffsmell-1,,NorthMarquesan,29_tosniffsmell,hone,hone,h o n e,honi? Touch noses together (Crk),POLLEX,1412,False,,
NorthMarquesan-28_tobreathe-1,,NorthMarquesan,28_tobreathe,ha,ha,h a,Extenue de fatigue (Dln),POLLEX,203,False,,
NorthMarquesan-28_tobreathe-2,,NorthMarquesan,28_tobreathe,menava,menava,m e n a v a,"Breath, anterior fontanelle",POLLEX,78,False,,
NorthMarquesan-27_nose-1,,NorthMarquesan,27_nose,ihu,ihu,i h u,Nose,POLLEX,55,False,,
NorthMarquesan-26_hair-1,,NorthMarquesan,26_hair,'ouoho,'ouoho,ʔ o u + o h o,,POLLEX,815,False,,
NorthMarquesan-26_hair-2,,NorthMarquesan,26_hair,hu'u,hu'u,h u ʔ u,"Plume, poil (Dln) (Archaic)",POLLEX,695,False,,
NorthMarquesan-25_neck-1,,NorthMarquesan,25_neck,kaakii,kaakii,k aː k iː,"Neck, throat (Bgs)",POLLEX,539,False,,
NorthMarquesan-24_head-1,,NorthMarquesan,24_head,upoko,upoko,u + p o k o,Head (Dln),POLLEX,124,False,,
NorthMarquesan-24_head-2,,NorthMarquesan,24_head,u'u,u'u,u ʔ u,Head,POLLEX,38,False,,
NorthMarquesan-23_blood-1,,NorthMarquesan,23_blood,toto,toto,t o t o,"Sang, saigner (Dln)",POLLEX,807,False,,
NorthMarquesan-22_tofear-1,,NorthMarquesan,22_tofear,ha'ameta'u,ha'ameta'u,h a ʔ a + m e t a ʔ u,to fear,POLLEX,88,False,,
NorthMarquesan-21_tothink-1,,NorthMarquesan,21_tothink,maákau,maákau,m a ʔ a + k a u,,POLLEX,1240,False,,
NorthMarquesan-20_toknowbeknowledgeable-1,,NorthMarquesan,20_toknowbeknowledgeable,hani,hani,h a n i,"Accoutume, habituee, fait a, avour l'habitude de, etre accoutume (Dln)",POLLEX,741,False,,
NorthMarquesan-19_shoulder-1,,NorthMarquesan,19_shoulder,paufifi,paufifi,p a u + f i + f i,,POLLEX,1323,False,,
NorthMarquesan-18_breast-1,,NorthMarquesan,18_breast,ki'i nene,ki'i nene,k i ʔ i + n e n e,,POLLEX,742,False,,
NorthMarquesan-18_breast-2,,NorthMarquesan,18_breast,u,u,u,"Sein, mamelle, gorge (Dln)",POLLEX,16,False,,
NorthMarquesan-17_liver-1,,NorthMarquesan,17_liver,ate,ate,a t e,Foie (Dln),POLLEX,45,False,,
NorthMarquesan-16_intestines-1,,NorthMarquesan,16_intestines,koekoe,koekoe,k o e + k o e,,POLLEX,696,False,,
NorthMarquesan-15_bone-1,,NorthMarquesan,15_bone,ivi,ivi,i v i,Bone (Bgs),POLLEX,987,False,,
NorthMarquesan-14_belly-1,,NorthMarquesan,14_belly,'opu,'opu,ʔ o p u,"Belly, stomach",POLLEX,521,False,,
NorthMarquesan-13_back-1,,NorthMarquesan,13_back,tua,tua,t u a,"Dos, echine, se mettre dos a dos (Dln)",POLLEX,188,False,,
NorthMarquesan-12_skin-1,,NorthMarquesan,12_skin,kiì,kiì,k i ʔ i,Skin,POLLEX,65,False,,
NorthMarquesan-11_dust-1,,NorthMarquesan,11_dust,'epo,'epo,ʔ e p o,reflex of PEP *repo 'dirt' MW,POLLEX,1458,False,,
NorthMarquesan-10_dirty-1,,NorthMarquesan,10_dirty,hava,hava,h a v a,"Souille, sali, tache (Dln)",POLLEX,1319,False,,
NorthMarquesan-10_dirty-2,,NorthMarquesan,10_dirty,paàpaà,paàpaà,p a ʔ a + p a ʔ a,"Tres mur, gate, pourri (Dln)",POLLEX,1212,False,,
NorthMarquesan-9_toswim-1,,NorthMarquesan,9_toswim,kau,kau,k a u,"Nager, aller a la nage (Dln)",POLLEX,969,False,,
NorthMarquesan-8_toturn-1,,NorthMarquesan,8_toturn,kavií,kavií,k a + v i ʔ i,,POLLEX,1424,False,,
NorthMarquesan-7_tocome-1,,NorthMarquesan,7_tocome,he'e  mai,he'e  mai,h e ʔ e + m a i,,POLLEX,81,False,,
NorthMarquesan-7_tocome-2,,NorthMarquesan,7_tocome,tihe,tihe,t i h e,to arrive,POLLEX,743,False,,
NorthMarquesan-6_roadpath-1,,NorthMarquesan,6_roadpath,vaà/nui,vaà,v a ʔ a,Road,POLLEX,575,False,,
NorthMarquesan-5_towalk-1,,NorthMarquesan,5_towalk,hèe,hèe,h e ʔ e,Go (I),POLLEX,1109,False,,
NorthMarquesan-4_legfoot-1,,NorthMarquesan,4_legfoot,vae,vae,v a e,Leg (I),POLLEX,44,False,,
NorthMarquesan-3_right-1,,NorthMarquesan,3_right,'ima oko,'ima oko,ʔ i m a + o k o,right hand,POLLEX,712,False,,
NorthMarquesan-3_right-2,,NorthMarquesan,3_right,atamai,atamai,a t a + m a i,"Droit, a droit (Dln)",POLLEX,1222,False,,
NorthMarquesan-2_left-1,,NorthMarquesan,2_left,'ima a'ea'e,'ima a'ea'e,ʔ i m a + a ʔ e + a ʔ e,left hand,POLLEX,565,False,,
NorthMarquesan-1_hand-1,,NorthMarquesan,1_hand,ìma,ìma,ʔ i m a,"Five, hand",POLLEX,36,False,,
EastFutuna-210_onethousand-1,,EastFutuna,210_onethousand,afe,afe,a f e,Thousand (Bgs).(Source: Pollex),POLLEX,665,False,,
